,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
C17orf90|339229,ENSG00000204237,OXLD1,339229,17,0.3,0.0054,0.026
CCNB3|85417,ENSG00000147082,CCNB3,85417,X,0.39,0.0054,0.026
UST|10090,ENSG00000111962,UST,10090,6,-0.75,0.0054,0.026
GGA2|23062,ENSG00000103365,GGA2,23062,16,0.25,0.0054,0.027
CHST7|56548,ENSG00000147119,CHST7,56548,X,-0.47,0.0054,0.027
MON1A|84315,ENSG00000164077,MON1A,84315,3,-0.22,0.0054,0.027
HIST1H2AM|8336,ENSG00000278677,HIST1H2AM,8336,6,0.51,0.0054,0.027
TRIP12|9320,ENSG00000153827,TRIP12,9320,2,-0.21,0.0054,0.027
CPNE8|144402,ENSG00000139117,CPNE8,144402,12,0.31,0.0054,0.027
YWHAB|7529,ENSG00000166913,YWHAB,7529,20,-0.17,0.0054,0.027
RNF114|55905,ENSG00000124226,RNF114,55905,20,0.14,0.0054,0.027
BEND3|57673,ENSG00000178409,BEND3,57673,6,-0.22,0.0054,0.027
UBE2O|63893,ENSG00000175931,UBE2O,63893,17,-0.19,0.0054,0.027
SDSL|113675,ENSG00000139410,SDSL,113675,12,0.33,0.0054,0.027
OR51E1|143503,ENSG00000180785,OR51E1,143503,11,-0.63,0.0054,0.027
GPC6|10082,ENSG00000183098,GPC6,10082,13,0.75,0.0054,0.027
PDHA1|5160,ENSG00000131828,PDHA1,5160,X,0.26,0.0054,0.027
PGM2L1|283209,ENSG00000165434,PGM2L1,283209,11,-0.33,0.0055,0.027
ZFR|51663,ENSG00000056097,ZFR,51663,5,-0.22,0.0055,0.027
TIGD4|201798,ENSG00000169989,TIGD4,201798,4,0.43,0.0055,0.027
OSBPL11|114885,ENSG00000144909,OSBPL11,114885,3,0.29,0.0055,0.027
FUT9|10690,ENSG00000172461,FUT9,10690,6,-1.2,0.0055,0.027
LRP1|4035,ENSG00000123384,LRP1,4035,12,-0.31,0.0055,0.027
CYB5B|80777,ENSG00000103018,CYB5B,80777,16,0.17,0.0055,0.027
TMEM200A|114801,ENSG00000164484,TMEM200A,114801,6,0.47,0.0055,0.027
SNX12|29934,ENSG00000147164,SNX12,29934,X,-0.36,0.0055,0.027
EPT1|85465,ENSG00000138018,EPT1,85465,2,-0.2,0.0055,0.027
ATAD1|84896,ENSG00000138138,ATAD1,84896,10,-0.18,0.0055,0.027
DENND2A|27147,ENSG00000146966,DENND2A,27147,7,-0.81,0.0055,0.027
WNK1|65125,ENSG00000060237,WNK1,65125,12,-0.28,0.0055,0.027
MAGI3|260425,ENSG00000081026,MAGI3,260425,1,-0.31,0.0055,0.027
LILRA4|23547,ENSG00000276798,LILRA4,23547,CHR_HSCHR19LRC_COX2_CTG3_1,0.92,0.0055,0.027
C7orf50|84310,ENSG00000146540,C7orf50,84310,7,0.28,0.0055,0.027
B4GALNT1|2583,ENSG00000135454,B4GALNT1,2583,12,-0.79,0.0055,0.027
CST5|1473,ENSG00000170367,CST5,1473,20,-0.86,0.0055,0.027
CNTNAP2|26047,ENSG00000278728,CNTNAP2,26047,CHR_HSCHR7_3_CTG6,-0.73,0.0056,0.027
CMTM8|152189,ENSG00000170293,CMTM8,152189,3,-0.31,0.0056,0.027
ANO1|55107,ENSG00000131620,ANO1,55107,11,-0.66,0.0056,0.027
C16orf89|146556,ENSG00000153446,C16orf89,146556,16,-0.91,0.0056,0.027
RPAIN|84268,ENSG00000129197,RPAIN,84268,17,0.22,0.0056,0.027
EPS8|2059,ENSG00000151491,EPS8,2059,12,0.3,0.0056,0.027
GSPT2|23708,ENSG00000189369,GSPT2,23708,X,-0.32,0.0056,0.027
OR2A9P|441295,NA,NA,NA,NA,0.34,0.0056,0.027
DCAF13|25879,ENSG00000164934,DCAF13,25879,8,-0.21,0.0056,0.027
FAM98B|283742,ENSG00000171262,FAM98B,283742,15,-0.31,0.0056,0.027
C2orf67|151050,ENSG00000144445,KANSL1L,151050,2,0.31,0.0056,0.027
SOHLH2|54937,ENSG00000120669,SOHLH2,54937,13,0.69,0.0056,0.027
HNRNPR|10236,ENSG00000125944,HNRNPR,10236,1,-0.19,0.0056,0.027
SRGAP1|57522,ENSG00000196935,SRGAP1,57522,12,-0.3,0.0056,0.027
AZIN1|51582,ENSG00000155096,AZIN1,51582,8,-0.25,0.0056,0.027
JAK3|3718,ENSG00000105639,JAK3,3718,19,0.5,0.0056,0.027
ABL2|27,ENSG00000143322,ABL2,27,1,-0.19,0.0056,0.027
SNRPD1|6632,ENSG00000167088,SNRPD1,6632,18,-0.2,0.0057,0.027
INSL3|3640,ENSG00000248099,INSL3,3640,19,0.59,0.0057,0.028
NOX4|50507,ENSG00000086991,NOX4,50507,11,0.76,0.0057,0.028
DHX9|1660,ENSG00000135829,DHX9,1660,1,-0.17,0.0057,0.028
MAN1A2|10905,ENSG00000198162,MAN1A2,10905,1,-0.37,0.0057,0.028
SEC1|653677,ENSG00000232871,SEC1P,653677,19,0.4,0.0057,0.028
C8orf85|441376,ENSG00000205002,AARD,441376,8,-0.88,0.0057,0.028
ELN|2006,ENSG00000049540,ELN,2006,7,-0.68,0.0057,0.028
EFNA5|1946,ENSG00000184349,EFNA5,1946,5,-0.77,0.0057,0.028
DIABLO|56616,ENSG00000184047,DIABLO,56616,12,0.19,0.0057,0.028
SLC35F2|54733,ENSG00000110660,SLC35F2,54733,11,-0.28,0.0058,0.028
SLC2A14|144195,ENSG00000173262,SLC2A14,144195,12,0.58,0.0058,0.028
RUFY2|55680,ENSG00000204130,RUFY2,55680,10,-0.25,0.0058,0.028
C5orf62|85027,ENSG00000256235,SMIM3,85027,5,-0.38,0.0058,0.028
TCF12|6938,ENSG00000140262,TCF12,6938,15,-0.25,0.0058,0.028
NUP62|23636,ENSG00000213024,NUP62,23636,19,-0.14,0.0058,0.028
SLC15A2|6565,ENSG00000163406,SLC15A2,6565,3,0.75,0.0058,0.028
FMO5|2330,ENSG00000131781,FMO5,2330,1,0.41,0.0058,0.028
FHDC1|85462,ENSG00000137460,FHDC1,85462,4,0.52,0.0058,0.028
ZRANB3|84083,ENSG00000121988,ZRANB3,84083,2,-0.4,0.0058,0.028
WDR33|55339,ENSG00000136709,WDR33,55339,2,-0.11,0.0058,0.028
STOML1|9399,ENSG00000067221,STOML1,9399,15,0.27,0.0058,0.028
RPS19BP1|91582,ENSG00000187051,RPS19BP1,91582,22,0.26,0.0058,0.028
HS3ST3B1|9953,ENSG00000125430,HS3ST3B1,9953,17,-0.64,0.0058,0.028
ABCB7|22,ENSG00000131269,ABCB7,22,X,-0.2,0.0059,0.028
TNFRSF14|8764,ENSG00000157873,TNFRSF14,8764,1,0.38,0.0059,0.028
RAGE|5891,ENSG00000080823,MOK,5891,14,0.35,0.0059,0.028
CARHSP1|23589,ENSG00000153048,CARHSP1,23589,16,0.3,0.0059,0.028
GRN|2896,ENSG00000030582,GRN,2896,17,-0.3,0.0059,0.028
HGD|3081,ENSG00000113924,HGD,3081,3,0.59,0.0059,0.028
C1QTNF7|114905,ENSG00000163145,C1QTNF7,114905,4,-0.71,0.0059,0.028
FLJ37453|729614,ENSG00000179743,,729614,1,0.31,0.0059,0.028
COL11A1|1301,ENSG00000060718,COL11A1,1301,1,-0.89,0.0059,0.028
LYST|1130,ENSG00000143669,LYST,1130,1,-0.3,0.0059,0.028
ZNF714|148206,ENSG00000160352,ZNF714,148206,19,-0.42,0.0059,0.028
TTC13|79573,ENSG00000143643,TTC13,79573,1,-0.25,0.0059,0.028
CYP21A2|1589,ENSG00000231852,CYP21A2,1589,6,0.8,0.0059,0.028
STEAP2|261729,ENSG00000157214,STEAP2,261729,7,-0.55,0.0059,0.028
CARNS1|57571,ENSG00000172508,CARNS1,57571,11,-0.39,0.0059,0.028
HMBOX1|79618,ENSG00000147421,HMBOX1,79618,8,-0.38,0.0059,0.028
SLC16A7|9194,ENSG00000118596,SLC16A7,9194,12,-0.65,0.0059,0.028
ERN1|2081,ENSG00000178607,ERN1,2081,17,-0.62,0.006,0.029
KANK1|23189,ENSG00000107104,KANK1,23189,9,0.22,0.006,0.029
TREX1|11277,ENSG00000213689,TREX1,11277,3,0.27,0.006,0.029
ATXN7L2|127002,ENSG00000162650,ATXN7L2,127002,1,0.45,0.006,0.029
FAM101B|359845,ENSG00000183688,FAM101B,359845,17,-0.43,0.006,0.029
C9orf98|158067,ENSG00000165695,AK8,158067,9,0.42,0.006,0.029
TRIM28|10155,ENSG00000130726,TRIM28,10155,19,-0.15,0.006,0.029
STK3|6788,ENSG00000104375,STK3,6788,8,-0.19,0.006,0.029
MED1|5469,ENSG00000125686,MED1,5469,17,-0.21,0.006,0.029
C6orf201|404220,ENSG00000185689,C6orf201,404220,6,0.44,0.006,0.029
ACE2|59272,ENSG00000130234,ACE2,59272,X,0.99,0.006,0.029
LOC100132288|100132288,ENSG00000188681,TEKT4P2,100132288,21,0.49,0.006,0.029
PTPRD|5789,ENSG00000153707,PTPRD,5789,9,0.81,0.0061,0.029
CACNA2D1|781,ENSG00000153956,CACNA2D1,781,7,-0.98,0.0061,0.029
C20orf165|128497,ENSG00000149634,SPATA25,128497,20,0.44,0.0061,0.029
DIRC2|84925,ENSG00000138463,DIRC2,84925,3,-0.21,0.0061,0.029
BTBD6|90135,ENSG00000184887,BTBD6,90135,14,0.24,0.0061,0.029
NOXO1|124056,ENSG00000196408,NOXO1,124056,16,0.44,0.0061,0.029
LRRC8E|80131,ENSG00000171017,LRRC8E,80131,19,-0.23,0.0061,0.029
SUMO1|7341,ENSG00000116030,SUMO1,7341,2,-0.18,0.0061,0.029
APITD1|378708,ENSG00000175279,APITD1,378708,1,0.22,0.0061,0.029
MUM1L1|139221,ENSG00000157502,MUM1L1,139221,X,1,0.0061,0.029
IDH2|3418,ENSG00000182054,IDH2,3418,15,-0.37,0.0061,0.029
CXorf26|51260,ENSG00000102390,PBDC1,51260,X,-0.17,0.0061,0.029
SLC39A10|57181,ENSG00000196950,SLC39A10,57181,2,-0.23,0.0061,0.029
ST7OT4|338069,ENSG00000214188,ST7-OT4,338069,7,0.48,0.0061,0.029
TRIM47|91107,ENSG00000132481,TRIM47,91107,17,0.32,0.0061,0.029
LRRC42|115353,ENSG00000116212,LRRC42,115353,1,-0.21,0.0061,0.029
HNRNPUL2|221092,ENSG00000214753,HNRNPUL2,221092,11,-0.17,0.0062,0.029
PDS5B|23047,ENSG00000083642,PDS5B,23047,13,-0.22,0.0062,0.029
LASS4|79603,ENSG00000090661,CERS4,79603,19,0.31,0.0062,0.029
CYCS|54205,ENSG00000172115,CYCS,54205,7,0.28,0.0062,0.029
TNNI3K|51086,ENSG00000116783,TNNI3K,51086,1,0.69,0.0062,0.029
SLBP|7884,ENSG00000163950,SLBP,7884,4,-0.17,0.0062,0.029
BEND7|222389,ENSG00000165626,BEND7,222389,10,0.33,0.0062,0.029
GMEB1|10691,ENSG00000162419,GMEB1,10691,1,-0.25,0.0062,0.029
MEIS2|4212,ENSG00000134138,MEIS2,4212,15,-0.6,0.0062,0.029
ERO1L|30001,ENSG00000197930,ERO1A,30001,14,-0.39,0.0062,0.029
PANK2|80025,ENSG00000125779,PANK2,80025,20,-0.15,0.0062,0.029
FLYWCH1|84256,ENSG00000059122,FLYWCH1,84256,16,0.19,0.0062,0.029
UGP2|7360,ENSG00000169764,UGP2,7360,2,-0.17,0.0062,0.029
CHMP1A|5119,ENSG00000131165,CHMP1A,5119,16,0.2,0.0062,0.029
CDKL3|51265,ENSG00000006837,CDKL3,51265,5,0.24,0.0062,0.029
TAPBP|6892,ENSG00000206281,TAPBP,6892,CHR_HSCHR6_MHC_QBL_CTG1,0.25,0.0062,0.029
REN|5972,ENSG00000143839,REN,5972,1,-1.1,0.0062,0.029
RALGPS1|9649,ENSG00000136828,RALGPS1,9649,9,0.32,0.0063,0.03
ARID3A|1820,ENSG00000116017,ARID3A,1820,19,-0.34,0.0063,0.03
GPR111|222611,ENSG00000164393,ADGRF2,222611,6,-0.83,0.0063,0.03
MAGED1|9500,ENSG00000179222,MAGED1,9500,X,-0.25,0.0063,0.03
ACBD6|84320,ENSG00000230124,ACBD6,84320,1,-0.17,0.0063,0.03
MSH5|4439,ENSG00000227314,MSH5,4439,CHR_HSCHR6_MHC_MCF_CTG1,0.44,0.0063,0.03
C6orf48|50854,ENSG00000234728,C6orf48,50854,CHR_HSCHR6_MHC_APD_CTG1,0.26,0.0063,0.03
C6orf168|84553,ENSG00000146267,FAXC,84553,6,-0.59,0.0063,0.03
NRIP3|56675,ENSG00000175352,NRIP3,56675,11,-0.51,0.0063,0.03
LEPREL2|10536,ENSG00000110811,P3H3,10536,12,-0.61,0.0063,0.03
CPT2|1376,ENSG00000157184,CPT2,1376,1,0.27,0.0064,0.03
NES|10763,ENSG00000132688,NES,10763,1,-0.41,0.0064,0.03
EPHA4|2043,ENSG00000116106,EPHA4,2043,2,-0.65,0.0064,0.03
PI4KA|5297,ENSG00000241973,PI4KA,5297,22,-0.24,0.0064,0.03
TRIM13|10206,ENSG00000204977,TRIM13,10206,13,0.17,0.0064,0.03
PTK6|5753,ENSG00000101213,PTK6,5753,20,0.69,0.0064,0.03
PPP2R5E|5529,ENSG00000154001,PPP2R5E,5529,14,-0.27,0.0064,0.03
CEP63|80254,ENSG00000182923,CEP63,80254,3,-0.18,0.0064,0.03
TCP11|6954,ENSG00000124678,TCP11,6954,6,0.55,0.0064,0.03
HTRA3|94031,ENSG00000170801,HTRA3,94031,4,-0.59,0.0064,0.03
PAQR8|85315,ENSG00000170915,PAQR8,85315,6,-0.52,0.0064,0.03
SLIT3|6586,ENSG00000184347,SLIT3,6586,5,-0.68,0.0065,0.03
FLJ13197|79667,ENSG00000231160,KLF3-AS1,79667,4,0.63,0.0065,0.03
ZNF862|643641,ENSG00000106479,ZNF862,643641,7,0.39,0.0065,0.03
NALCN|259232,ENSG00000102452,NALCN,259232,13,-0.88,0.0065,0.03
TGOLN2|10618,ENSG00000152291,TGOLN2,10618,2,-0.29,0.0065,0.03
FAT3|120114,ENSG00000165323,FAT3,120114,11,-0.93,0.0065,0.031
PSMD3|5709,ENSG00000108344,PSMD3,5709,17,-0.15,0.0065,0.031
HNRPLL|92906,ENSG00000143889,HNRNPLL,92906,2,-0.17,0.0065,0.031
QPCTL|54814,ENSG00000011478,QPCTL,54814,19,-0.22,0.0065,0.031
BEX5|340542,ENSG00000184515,BEX5,340542,X,-0.55,0.0066,0.031
MRE11A|4361,ENSG00000020922,MRE11A,4361,11,-0.25,0.0066,0.031
BIRC6|57448,ENSG00000115760,BIRC6,57448,2,-0.26,0.0066,0.031
BANK1|55024,ENSG00000153064,BANK1,55024,4,-0.46,0.0066,0.031
YWHAH|7533,ENSG00000128245,YWHAH,7533,22,0.19,0.0066,0.031
KCNS3|3790,ENSG00000170745,KCNS3,3790,2,-0.42,0.0066,0.031
PCSK1N|27344,ENSG00000102109,PCSK1N,27344,X,0.67,0.0066,0.031
GCHFR|2644,ENSG00000137880,GCHFR,2644,15,0.39,0.0066,0.031
TMEM220|388335,ENSG00000187824,TMEM220,388335,17,0.39,0.0066,0.031
GPN2|54707,ENSG00000142751,GPN2,54707,1,-0.15,0.0066,0.031
C12orf48|55010,ENSG00000185480,PARPBP,55010,12,-0.33,0.0066,0.031
SIN3A|25942,ENSG00000169375,SIN3A,25942,15,-0.15,0.0066,0.031
CBS|875,ENSG00000160200,CBS,875,21,0.55,0.0066,0.031
GNG4|2786,ENSG00000168243,GNG4,2786,1,-0.77,0.0066,0.031
XRRA1|143570,ENSG00000166435,XRRA1,143570,11,-0.18,0.0066,0.031
ATG4D|84971,ENSG00000130734,ATG4D,84971,19,0.24,0.0066,0.031
NFASC|23114,ENSG00000163531,NFASC,23114,1,-0.61,0.0066,0.031
ACTN2|88,ENSG00000077522,ACTN2,88,1,-0.72,0.0066,0.031
KAL1|3730,ENSG00000011201,ANOS1,3730,X,-0.57,0.0067,0.031
SYTL4|94121,ENSG00000102362,SYTL4,94121,X,-0.32,0.0067,0.031
SCTR|6344,ENSG00000080293,SCTR,6344,2,-0.68,0.0067,0.031
C16orf68|79091,ENSG00000067365,METTL22,79091,16,0.18,0.0067,0.031
PDZD9|255762,ENSG00000155714,PDZD9,255762,16,0.44,0.0067,0.031
TINAG|27283,ENSG00000137251,TINAG,27283,6,0.92,0.0067,0.031
AP4E1|23431,ENSG00000081014,AP4E1,23431,15,-0.17,0.0067,0.031
TRIM55|84675,ENSG00000147573,TRIM55,84675,8,0.69,0.0067,0.031
CXCL1|2919,ENSG00000163739,CXCL1,2919,4,0.92,0.0068,0.031
CYBA|1535,ENSG00000051523,CYBA,1535,16,0.35,0.0068,0.031
WDR91|29062,ENSG00000105875,WDR91,29062,7,0.33,0.0068,0.031
CHD3|1107,ENSG00000170004,CHD3,1107,17,-0.24,0.0068,0.032
ZP3|7784,ENSG00000188372,ZP3,7784,7,0.46,0.0068,0.032
ARHGAP11B|89839,ENSG00000274734,,89839,CHR_HSCHR15_4_CTG8,-0.52,0.0068,0.032
ZGPAT|84619,ENSG00000197114,ZGPAT,84619,20,0.24,0.0068,0.032
ARSE|415,ENSG00000157399,ARSE,415,X,-0.84,0.0068,0.032
CSF3R|1441,ENSG00000119535,CSF3R,1441,1,0.59,0.0068,0.032
SLC33A1|9197,ENSG00000169359,SLC33A1,9197,3,-0.25,0.0068,0.032
CYTH2|9266,ENSG00000105443,CYTH2,9266,19,0.19,0.0068,0.032
TTC16|158248,ENSG00000167094,TTC16,158248,9,0.53,0.0068,0.032
TUBGCP6|85378,ENSG00000128159,TUBGCP6,85378,22,0.27,0.0068,0.032
MYEOV|26579,ENSG00000172927,MYEOV,26579,11,-0.83,0.0068,0.032
LSM5|23658,ENSG00000106355,LSM5,23658,7,0.2,0.0068,0.032
TATDN2|9797,ENSG00000157014,TATDN2,9797,3,-0.13,0.0068,0.032
C22orf27|150291,ENSG00000235989,MORC2-AS1,150291,22,0.26,0.0068,0.032
FAM81A|145773,ENSG00000157470,FAM81A,145773,15,-0.67,0.0068,0.032
GLMN|11146,ENSG00000174842,GLMN,11146,1,-0.27,0.0069,0.032
GAS6|2621,ENSG00000183087,GAS6,2621,13,-0.45,0.0069,0.032
MET|4233,ENSG00000105976,MET,4233,7,0.38,0.0069,0.032
MFHAS1|9258,ENSG00000147324,MFHAS1,9258,8,-0.59,0.0069,0.032
EIF5B|9669,ENSG00000158417,EIF5B,9669,2,-0.25,0.0069,0.032
LDOC1|23641,ENSG00000182195,LDOC1,23641,X,-0.25,0.0069,0.032
FBXW5|54461,ENSG00000159069,FBXW5,54461,9,0.2,0.0069,0.032
SPAG8|26206,ENSG00000137098,SPAG8,26206,9,0.46,0.0069,0.032
DENND2D|79961,ENSG00000162777,DENND2D,79961,1,0.29,0.0069,0.032
AK1|203,ENSG00000106992,AK1,203,9,0.34,0.0069,0.032
ARNT2|9915,ENSG00000172379,ARNT2,9915,15,-0.47,0.0069,0.032
BFSP1|631,ENSG00000125864,BFSP1,631,20,-0.58,0.0069,0.032
C10orf35|219738,ENSG00000171224,C10orf35,219738,10,-0.21,0.0069,0.032
ZDHHC8|29801,ENSG00000099904,ZDHHC8,29801,22,0.25,0.007,0.032
ECHDC3|79746,ENSG00000134463,ECHDC3,79746,10,0.77,0.007,0.032
TTK|7272,ENSG00000112742,TTK,7272,6,-0.58,0.007,0.032
VPS25|84313,ENSG00000131475,VPS25,84313,17,0.2,0.007,0.032
CXorf30|645090,NA,NA,NA,NA,0.65,0.007,0.032
ZNF469|84627,ENSG00000225614,ZNF469,84627,16,-0.46,0.007,0.032
PPP1R3D|5509,ENSG00000132825,PPP1R3D,5509,20,-0.2,0.007,0.032
STK40|83931,ENSG00000196182,STK40,83931,1,-0.24,0.007,0.032
BTRC|8945,ENSG00000166167,BTRC,8945,10,-0.14,0.007,0.032
TRIM29|23650,ENSG00000137699,TRIM29,23650,11,1,0.007,0.032
NCRNA00173|100287569,ENSG00000196668,LINC00173,100287569,12,0.74,0.007,0.032
ZC3H8|84524,ENSG00000144161,ZC3H8,84524,2,-0.23,0.007,0.032
TMEM22|80723,ENSG00000168917,SLC35G2,80723,3,-0.47,0.007,0.032
CENPQ|55166,ENSG00000031691,CENPQ,55166,6,-0.26,0.007,0.032
PLCXD2|257068,ENSG00000240891,PLCXD2,257068,3,0.43,0.0071,0.032
LOC283392|283392,NA,NA,NA,NA,0.81,0.0071,0.032
ACAD11|84129,ENSG00000240303,ACAD11,84129,3,0.34,0.0071,0.032
ARSG|22901,ENSG00000141337,ARSG,22901,17,0.4,0.0071,0.032
NEDD4L|23327,ENSG00000049759,NEDD4L,23327,18,0.27,0.0071,0.032
PARP12|64761,ENSG00000059378,PARP12,64761,7,0.21,0.0071,0.032
NACC1|112939,ENSG00000160877,NACC1,112939,19,-0.18,0.0071,0.033
TKT|7086,ENSG00000163931,TKT,7086,3,-0.35,0.0071,0.033
BCAR1|9564,ENSG00000050820,BCAR1,9564,16,0.23,0.0071,0.033
ADCY1|107,ENSG00000164742,ADCY1,107,7,-0.74,0.0071,0.033
TP53I11|9537,ENSG00000175274,TP53I11,9537,11,-0.42,0.0071,0.033
PDLIM2|64236,ENSG00000120913,PDLIM2,64236,8,-0.38,0.0071,0.033
FAM105A|54491,ENSG00000145569,FAM105A,54491,5,0.36,0.0072,0.033
TEX264|51368,ENSG00000164081,TEX264,51368,3,0.23,0.0072,0.033
ZNF292|23036,ENSG00000188994,ZNF292,23036,6,-0.33,0.0072,0.033
MGC12916|84815,NA,NA,NA,NA,-0.56,0.0072,0.033
NUDT21|11051,ENSG00000167005,NUDT21,11051,16,-0.22,0.0072,0.033
PARP10|84875,ENSG00000178685,PARP10,84875,8,0.22,0.0072,0.033
ARFGEF1|10565,ENSG00000066777,ARFGEF1,10565,8,-0.22,0.0072,0.033
TMEM42|131616,ENSG00000169964,TMEM42,131616,3,0.3,0.0072,0.033
UBE2I|7329,ENSG00000103275,UBE2I,7329,16,0.14,0.0072,0.033
ZDHHC18|84243,ENSG00000204160,ZDHHC18,84243,1,-0.25,0.0072,0.033
SGSM2|9905,ENSG00000141258,SGSM2,9905,17,0.27,0.0072,0.033
GGTLC2|91227,ENSG00000100121,GGTLC2,91227,22,0.61,0.0072,0.033
PRAF2|11230,ENSG00000243279,PRAF2,11230,X,-0.31,0.0073,0.033
SPEF1|25876,ENSG00000101222,SPEF1,25876,20,0.54,0.0073,0.033
LOC100129534|100129534,ENSG00000269896,,100129534,1,0.34,0.0073,0.033
TSGA10|80705,ENSG00000135951,TSGA10,80705,2,0.35,0.0073,0.033
TMEM165|55858,ENSG00000134851,TMEM165,55858,4,-0.16,0.0073,0.033
CHIT1|1118,ENSG00000133063,CHIT1,1118,1,1.4,0.0073,0.033
ATP13A4|84239,ENSG00000127249,ATP13A4,84239,3,0.75,0.0073,0.033
PDE6G|5148,ENSG00000185527,PDE6G,5148,17,0.69,0.0073,0.033
BRCA2|675,ENSG00000139618,BRCA2,675,13,-0.49,0.0073,0.033
RBM4|5936,ENSG00000173933,RBM4,5936,11,-0.12,0.0073,0.033
CX3CL1|6376,ENSG00000006210,CX3CL1,6376,16,0.29,0.0073,0.033
GPR180|160897,ENSG00000152749,GPR180,160897,13,-0.21,0.0073,0.033
TMEM188|255919,ENSG00000205423,CNEP1R1,255919,16,0.17,0.0073,0.033
NPAT|4863,ENSG00000149308,NPAT,4863,11,-0.26,0.0073,0.033
TUBB6|84617,ENSG00000176014,TUBB6,84617,18,0.26,0.0073,0.033
MAN2C1|4123,ENSG00000140400,MAN2C1,4123,15,0.22,0.0073,0.033
MYO5B|4645,ENSG00000167306,MYO5B,4645,18,0.29,0.0074,0.033
SBDSP1|155370,NA,NA,NA,NA,0.25,0.0074,0.033
SPINK13|153218,ENSG00000214510,SPINK13,153218,5,-0.82,0.0074,0.033
ACSF3|197322,ENSG00000176715,ACSF3,197322,16,0.25,0.0074,0.034
BSN|8927,ENSG00000164061,BSN,8927,3,-0.32,0.0074,0.034
ZNF563|147837,ENSG00000188868,ZNF563,147837,19,0.21,0.0074,0.034
C10orf46|143384,ENSG00000151893,CACUL1,143384,10,-0.13,0.0074,0.034
TAF1C|9013,ENSG00000103168,TAF1C,9013,16,0.3,0.0074,0.034
ACTC1|70,ENSG00000159251,ACTC1,70,15,-0.87,0.0074,0.034
DEPDC7|91614,ENSG00000121690,DEPDC7,91614,11,0.58,0.0074,0.034
MYO6|4646,ENSG00000196586,MYO6,4646,6,0.26,0.0075,0.034
CRIPT|9419,ENSG00000119878,CRIPT,9419,2,-0.18,0.0075,0.034
TMEM35|59353,ENSG00000126950,TMEM35,59353,X,-0.72,0.0075,0.034
TRIM4|89122,ENSG00000146833,TRIM4,89122,7,0.24,0.0075,0.034
NHLRC4|283948,ENSG00000257108,NHLRC4,283948,16,-0.56,0.0075,0.034
C9orf102|375748,ENSG00000182150,ERCC6L2,375748,9,-0.5,0.0075,0.034
RAB30|27314,ENSG00000137502,RAB30,27314,11,-0.43,0.0075,0.034
TRMT11|60487,ENSG00000066651,TRMT11,60487,6,0.2,0.0075,0.034
CCDC47|57003,ENSG00000108588,CCDC47,57003,17,-0.2,0.0075,0.034
PRKCG|5582,ENSG00000126583,PRKCG,5582,19,0.94,0.0075,0.034
FITM1|161247,ENSG00000139914,FITM1,161247,14,0.42,0.0075,0.034
TIGD3|220359,ENSG00000173825,TIGD3,220359,11,0.36,0.0075,0.034
UNC50|25972,ENSG00000115446,UNC50,25972,2,-0.14,0.0075,0.034
LMNB2|84823,ENSG00000176619,LMNB2,84823,19,-0.18,0.0075,0.034
ENTPD7|57089,ENSG00000198018,ENTPD7,57089,10,-0.32,0.0075,0.034
RABIF|5877,ENSG00000183155,RABIF,5877,1,-0.15,0.0075,0.034
C20orf3|57136,ENSG00000101474,APMAP,57136,20,-0.17,0.0075,0.034
ZNF445|353274,ENSG00000185219,ZNF445,353274,3,-0.2,0.0075,0.034
ZFP36L1|677,ENSG00000185650,ZFP36L1,677,14,-0.26,0.0075,0.034
LYRM2|57226,ENSG00000083099,LYRM2,57226,6,-0.16,0.0075,0.034
LOC389332|389332,ENSG00000271824,,389332,5,1.1,0.0076,0.034
PYROXD2|84795,ENSG00000119943,PYROXD2,84795,10,0.36,0.0076,0.034
SLC4A5|57835,ENSG00000188687,SLC4A5,57835,2,-0.36,0.0076,0.034
CYB5RL|606495,ENSG00000215883,CYB5RL,606495,1,-0.31,0.0076,0.034
COLEC11|78989,ENSG00000118004,COLEC11,78989,2,0.64,0.0076,0.034
ANKRD6|22881,ENSG00000135299,ANKRD6,22881,6,-0.25,0.0076,0.034
FLJ39653|202020,NA,NA,NA,NA,0.29,0.0076,0.034
RNASE6|6039,ENSG00000169413,RNASE6,6039,14,0.51,0.0076,0.034
ARAP3|64411,ENSG00000120318,ARAP3,64411,5,-0.48,0.0076,0.034
DDX43|55510,ENSG00000080007,DDX43,55510,6,1.2,0.0076,0.034
MFAP3L|9848,ENSG00000198948,MFAP3L,9848,4,0.33,0.0076,0.034
TMTC1|83857,ENSG00000133687,TMTC1,83857,12,-0.49,0.0076,0.034
CARD10|29775,ENSG00000100065,CARD10,29775,22,0.29,0.0077,0.034
PRCC|5546,ENSG00000143294,PRCC,5546,1,-0.14,0.0077,0.034
FBXO11|80204,ENSG00000138081,FBXO11,80204,2,-0.15,0.0077,0.034
TBC1D9|23158,ENSG00000109436,TBC1D9,23158,4,-0.28,0.0077,0.034
SCARNA10|692148,ENSG00000239002,SCARNA10,692148,12,0.54,0.0077,0.034
HSPC157|29092,ENSG00000218510,LINC00339,29092,1,0.22,0.0077,0.034
IL17D|53342,ENSG00000172458,IL17D,53342,13,-0.6,0.0077,0.034
